firm_id,year,industry,province,treated,post,digital,treated_post,adoption_year,relative_year,firm_size,capital_intensity,export_share,soe,managerial_capability,log_tfp,labor_productivity
161,2018,machinery,central,0,0,0,0,9999,-99,7.879036895070535,0.5122590425111634,0.12700601870981248,0,-1.3983025399548592,1.700845866689064,5.462544642981309
161,2019,machinery,central,0,0,0,0,9999,-99,8.200586490648755,0.35041605017217997,0.12700601870981248,0,-1.3983025399548592,1.7679384685051418,5.7586481496371595
161,2020,machinery,central,0,1,0,0,9999,-99,8.53525877416377,0.4555121824436437,0.12700601870981248,0,-1.3983025399548592,1.7587273766228901,5.843649067825695
161,2021,machinery,central,0,1,0,0,9999,-99,8.883589292669768,0.411581274467057,0.12700601870981248,0,-1.3983025399548592,1.7887241525750124,5.695475286147929
161,2022,machinery,central,0,1,0,0,9999,-99,9.246135449310831,0.4774789091657848,0.12700601870981248,0,-1.3983025399548592,1.8753839412376503,6.427608706394822
161,2023,machinery,central,0,1,0,0,9999,-99,9.623477395284892,0.44865444864486403,0.12700601870981248,0,-1.3983025399548592,1.757867326427066,5.990173023628984
161,2024,machinery,central,0,1,0,0,9999,-99,10.016218958209416,0.2313514116672462,0.12700601870981248,0,-1.3983025399548592,1.7750386139614094,6.201646439421839
162,2016,machinery,western,1,0,0,0,2020,-4,65.54683788887604,0.5272278174564895,0.1746261261101548,0,1.0052793828357693,1.5222974632929278,4.435165604436327
162,2017,machinery,western,1,0,0,0,2020,-3,68.22185508898404,0.6357957840538557,0.1746261261101548,0,1.0052793828357693,1.431717081855561,4.119472496786959
162,2018,machinery,western,1,0,0,0,2020,-2,71.0060418120064,0.668849350586741,0.1746261261101548,0,1.0052793828357693,1.481108090217718,4.450401205823974
162,2019,machinery,western,1,0,0,0,2020,-1,73.90385335069148,0.6616806379246745,0.1746261261101548,0,1.0052793828357693,1.6384941714299037,4.976899621631909
162,2020,machinery,western,1,1,1,1,2020,0,76.91992682173391,0.6458878625055988,0.1746261261101548,0,1.0052793828357693,1.6162486053191656,5.017072205898525
162,2021,machinery,western,1,1,1,1,2020,1,80.05908858615072,0.6895025595587931,0.1746261261101548,0,1.0052793828357693,1.8373506353405207,6.496751507482338
162,2022,machinery,western,1,1,1,1,2020,2,83.32636197248853,0.5714425010541271,0.1746261261101548,0,1.0052793828357693,1.8790789491758693,6.370084736260759
162,2023,machinery,western,1,1,1,1,2020,3,86.72697531522095,0.6811888048593212,0.1746261261101548,0,1.0052793828357693,1.852105076442715,6.581768637073471
162,2024,machinery,western,1,1,1,1,2020,4,90.26637032119928,0.6719084678742192,0.1746261261101548,0,1.0052793828357693,1.9310339143817443,7.227537537406453
163,2016,electronics,western,0,0,0,0,9999,-99,38.34912116406451,0.3944635918332668,0.7332083173960795,0,-0.9949166203726277,1.6644589069908549,5.432402508146475
163,2017,electronics,western,0,0,0,0,9999,-99,39.91417848836769,0.49407011940277545,0.7332083173960795,0,-0.9949166203726277,1.7743105568409,6.029002842586904
163,2018,electronics,western,0,0,0,0,9999,-99,41.543107013731145,0.3996826540133504,0.7332083173960795,0,-0.9949166203726277,1.8532108355284849,6.738963559162327
163,2019,electronics,western,0,0,0,0,9999,-99,43.238513373318746,0.5037470856171749,0.7332083173960795,0,-0.9949166203726277,1.855424285628828,6.259988038623941
163,2020,electronics,western,0,1,0,0,9999,-99,45.00311057901181,0.4511409145400032,0.7332083173960795,0,-0.9949166203726277,1.8237560872426686,6.101716046780971
163,2021,electronics,western,0,1,0,0,9999,-99,46.83972236280694,0.46213623072379867,0.7332083173960795,0,-0.9949166203726277,1.9035029671227348,6.749415555467005
163,2022,electronics,western,0,1,0,0,9999,-99,48.751287695389614,0.486969382595296,0.7332083173960795,0,-0.9949166203726277,1.961500178160709,7.3711931330965035
163,2023,electronics,western,0,1,0,0,9999,-99,50.740865489114306,0.44719782908268146,0.7332083173960795,0,-0.9949166203726277,1.822641982937725,5.7615208349502485
163,2024,electronics,western,0,1,0,0,9999,-99,52.8116394929169,0.5718005217050811,0.7332083173960795,0,-0.9949166203726277,1.9815382704193607,7.026974164709811
164,2016,textile,central,1,0,0,0,2020,-4,35.86879663286624,0.7681773381799675,0.43221783201737224,1,1.861854311380185,1.4903230716208904,4.618876934037198
164,2017,textile,central,1,0,0,0,2020,-3,37.33262999280284,0.6897323910124076,0.43221783201737224,1,1.861854311380185,1.4105738245140356,4.306024023877106
164,2018,textile,central,1,0,0,0,2020,-2,38.8562035254471,0.5894732391598618,0.43221783201737224,1,1.861854311380185,1.4932877412939143,4.460229911219475
164,2019,textile,central,1,0,0,0,2020,-1,40.441955273497605,0.7754920867284262,0.43221783201737224,1,1.861854311380185,1.5838073826860926,5.062633920087998
164,2020,textile,central,1,1,1,1,2020,0,42.092422778062975,0.658709308808705,0.43221783201737224,1,1.861854311380185,1.596151513704338,4.841966607585738
164,2021,textile,central,1,1,1,1,2020,1,43.810247139269045,0.6873919849453779,0.43221783201737224,1,1.861854311380185,1.7625807267076832,6.026479350032476
164,2022,textile,central,1,1,1,1,2020,2,45.59817724258247,0.6764490129993173,0.43221783201737224,1,1.861854311380185,1.6956268730327804,5.254027656595485
164,2023,textile,central,1,1,1,1,2020,3,47.459074157614,0.5701853284172629,0.43221783201737224,1,1.861854311380185,1.754369666409509,6.024794700007975
164,2024,textile,central,1,1,1,1,2020,4,49.3959157164402,0.7040857741815687,0.43221783201737224,1,1.861854311380185,1.852457368314717,6.693808170681696
165,2016,machinery,coastal,0,0,0,0,9999,-99,15.73987419839839,0.6785587955798743,0.317965045542927,0,1.7250455175235004,1.7184601024465493,5.74472457061748
165,2017,machinery,coastal,0,0,0,0,9999,-99,16.382230650125823,0.6840546713455399,0.317965045542927,0,1.7250455175235004,1.8272649837051396,6.386984858416311
165,2018,machinery,coastal,0,0,0,0,9999,-99,17.05080216595573,0.7671528751456023,0.317965045542927,0,1.7250455175235004,1.8289192939612622,6.31269555377358
165,2019,machinery,coastal,0,0,0,0,9999,-99,17.746658602949633,0.6018910247533814,0.317965045542927,0,1.7250455175235004,1.9130678496756925,7.162848582069512
165,2020,machinery,coastal,0,1,0,0,9999,-99,18.470913479864016,0.8609499736405879,0.317965045542927,0,1.7250455175235004,2.10433870015336,8.117464945147683
165,2021,machinery,coastal,0,1,0,0,9999,-99,19.224725759017886,0.6160948799447766,0.317965045542927,0,1.7250455175235004,2.014298281026382,7.464249465495659
165,2022,machinery,coastal,0,1,0,0,9999,-99,20.009301700879753,0.6360531596846194,0.317965045542927,0,1.7250455175235004,1.9959824559117643,7.052113511163704
165,2023,machinery,coastal,0,1,0,0,9999,-99,20.825896794341727,0.7934341219586436,0.317965045542927,0,1.7250455175235004,2.1224874553532906,8.167500351811068
165,2024,machinery,coastal,0,1,0,0,9999,-99,21.67581776576959,0.6996293024671538,0.317965045542927,0,1.7250455175235004,2.0683844841776717,7.950548577937314
166,2016,electronics,central,0,0,0,0,9999,-99,11.532386869809818,0.45538050977840067,0.6761759020741114,0,-0.5182262596725409,1.6235208243532073,5.008646792219764
166,2017,electronics,central,0,0,0,0,9999,-99,12.00303250625289,0.4174738779716354,0.6761759020741114,0,-0.5182262596725409,1.6920406759859032,5.354228151797056
166,2018,electronics,central,0,0,0,0,9999,-99,12.492885555489472,0.4774789109129896,0.6761759020741114,0,-0.5182262596725409,1.6236370370299196,5.179036439766722
166,2019,electronics,central,0,0,0,0,9999,-99,13.002729886905902,0.5885270046651443,0.6761759020741114,0,-0.5182262596725409,1.7076217455206215,5.632793636515149
166,2020,electronics,central,0,1,0,0,9999,-99,13.533381360205036,0.5372633373563243,0.6761759020741114,0,-0.5182262596725409,1.8130891738176864,6.3605128259744435
166,2021,electronics,central,0,1,0,0,9999,-99,14.085689130955839,0.41795590425259804,0.6761759020741114,0,-0.5182262596725409,1.698942929430302,5.456373606948779
166,2022,electronics,central,0,1,0,0,9999,-99,14.660537009423456,0.5265909481025723,0.6761759020741114,0,-0.5182262596725409,1.7293927127645417,5.784439202363774
166,2023,electronics,central,0,1,0,0,9999,-99,15.258844874854185,0.435610778778756,0.6761759020741114,0,-0.5182262596725409,1.7541867578022141,5.81992951376859
166,2024,electronics,central,0,1,0,0,9999,-99,15.881570147478541,0.6585618625905514,0.6761759020741114,0,-0.5182262596725409,1.8752435060051544,6.5144736762040125
167,2016,chemicals,western,0,0,0,0,9999,-99,21.448943816832895,0.4786199730428015,0.3151863009006998,0,-1.0997824506846166,1.1604966006829562,3.146983153574446
167,2017,chemicals,western,0,0,0,0,9999,-99,22.324291819606884,0.5536308176815773,0.3151863009006998,0,-1.0997824506846166,1.2625257462650417,3.526600446703931
167,2018,chemicals,western,0,0,0,0,9999,-99,23.23536345206184,0.4625471340975036,0.3151863009006998,0,-1.0997824506846166,1.3416092200832948,3.6770370012436047
167,2019,chemicals,western,0,0,0,0,9999,-99,24.183616623182008,0.4060974172984721,0.3151863009006998,0,-1.0997824506846166,1.2498344809295747,3.677279749086875
167,2020,chemicals,western,0,1,0,0,9999,-99,25.170568740345974,0.4278575369692678,0.3151863009006998,0,-1.0997824506846166,1.3993766509847543,4.0079901589267655
167,2021,chemicals,western,0,1,0,0,9999,-99,26.19779913750222,0.4474350732025132,0.3151863009006998,0,-1.0997824506846166,1.2909808980583701,3.604964149484925
167,2022,chemicals,western,0,1,0,0,9999,-99,27.266951602440365,0.583053715025671,0.3151863009006998,0,-1.0997824506846166,1.4340222096907973,4.35547231480373
167,2023,chemicals,western,0,1,0,0,9999,-99,28.379737007202333,0.6356643110258673,0.3151863009006998,0,-1.0997824506846166,1.5912747128441862,4.647786692176452
167,2024,chemicals,western,0,1,0,0,9999,-99,29.537936045842635,0.44695352878455274,0.3151863009006998,0,-1.0997824506846166,1.4976954350037863,4.558303147284639
168,2016,electronics,western,0,0,0,0,9999,-99,25.13081684801423,0.4270547521213269,0.4283817235549268,0,-0.6886564851002086,1.6943736415402075,5.5253236940897485
168,2017,electronics,western,0,0,0,0,9999,-99,26.156424939668806,0.45174331306626136,0.4283817235549268,0,-0.6886564851002086,1.6580317095537385,5.117277354276362
168,2018,electronics,western,0,0,0,0,9999,-99,27.22388889156178,0.5874711629807052,0.4283817235549268,0,-0.6886564851002086,1.674550615562602,5.200338712597245
168,2019,electronics,western,0,0,0,0,9999,-99,28.334916873753976,0.43392951092420756,0.4283817235549268,0,-0.6886564851002086,1.829588915976374,6.165213831521454
168,2020,electronics,western,0,1,0,0,9999,-99,29.49128676804884,0.34329644098338225,0.4283817235549268,0,-0.6886564851002086,1.7225132841278308,5.579004408068446
168,2021,electronics,western,0,1,0,0,9999,-99,30.694849012982647,0.4266737462724931,0.4283817235549268,0,-0.6886564851002086,1.869973823922963,6.4968179812977
168,2022,electronics,western,0,1,0,0,9999,-99,31.947529564920934,0.576290463796601,0.4283817235549268,0,-0.6886564851002086,1.7648111945378773,5.69805942584321
168,2023,electronics,western,0,1,0,0,9999,-99,33.25133297999957,0.5226099166690272,0.4283817235549268,0,-0.6886564851002086,1.9209779719022384,6.856869885508228
168,2024,electronics,western,0,1,0,0,9999,-99,34.60834562184225,0.3875176780420174,0.4283817235549268,0,-0.6886564851002086,1.9256733894890676,7.003696668523224
169,2016,electronics,coastal,1,0,0,0,2020,-4,32.89147591086869,0.5029352954959857,0.3027740160303106,0,-0.06508111482684045,1.9029380117828425,6.792180394203989
169,2017,electronics,coastal,1,0,0,0,2020,-3,34.23380250712153,0.6030970250107337,0.3027740160303106,0,-0.06508111482684045,1.9523430248531817,7.096776867561198
169,2018,electronics,coastal,1,0,0,0,2020,-2,35.63091049098649,0.5318216766147092,0.3027740160303106,0,-0.06508111482684045,1.9670317689213355,7.260416703312492
169,2019,electronics,coastal,1,0,0,0,2020,-1,37.08503553330333,0.4934606422152344,0.3027740160303106,0,-0.06508111482684045,1.9981811293532132,7.426501228424862
169,2020,electronics,coastal,1,1,1,1,2020,0,38.59850454436967,0.5774947474907399,0.3027740160303106,0,-0.06508111482684045,2.0615065564397796,8.257674939684904
169,2021,electronics,coastal,1,1,1,1,2020,1,40.173739397493804,0.5694356390163874,0.3027740160303106,0,-0.06508111482684045,2.1253815175829343,8.590847505769162
169,2022,electronics,coastal,1,1,1,1,2020,2,41.81326080450878,0.44990089233107355,0.3027740160303106,0,-0.06508111482684045,2.263889577575102,9.670261351956265
169,2023,electronics,coastal,1,1,1,1,2020,3,43.519692349449016,0.43198624627354126,0.3027740160303106,0,-0.06508111482684045,2.211923739725692,9.132767985982603
169,2024,electronics,coastal,1,1,1,1,2020,4,45.29576468684459,0.5058054560281107,0.3027740160303106,0,-0.06508111482684045,2.3366753286693407,9.819060309748155
170,2016,machinery,western,1,0,0,0,2020,-4,23.973513402321053,0.6581753657912216,0.2904485531150104,0,1.2812645994502474,1.6667761158471575,5.372905689804506
170,2017,machinery,western,1,0,0,0,2020,-3,24.95189104438137,0.7016269358861619,0.2904485531150104,0,1.2812645994502474,1.7625473076046736,5.882702565262478
170,2018,machinery,western,1,0,0,0,2020,-2,25.970197035466693,0.6532092437126337,0.2904485531150104,0,1.2812645994502474,1.7524917125774662,5.901508694152882
170,2019,machinery,western,1,0,0,0,2020,-1,27.030060882412958,0.6260285822677107,0.2904485531150104,0,1.2812645994502474,1.827903314838133,6.222688698675785
170,2020,machinery,western,1,1,1,1,2020,0,28.133178593491618,0.5659682137800823,0.2904485531150104,0,1.2812645994502474,1.9174208433127458,6.4928946209159815
170,2021,machinery,western,1,1,1,1,2020,1,29.281315392384734,0.6183172569463397,0.2904485531150104,0,1.2812645994502474,1.8463968213643798,6.457743174398714
170,2022,machinery,western,1,1,1,1,2020,2,30.476308542919448,0.7094387249324983,0.2904485531150104,0,1.2812645994502474,2.0289704343979866,8.03127629529652
170,2023,machinery,western,1,1,1,1,2020,3,31.720070289082084,0.7343021560472115,0.2904485531150104,0,1.2812645994502474,1.934137416083606,6.704358630555417
170,2024,machinery,western,1,1,1,1,2020,4,33.0145909150165,0.8058779802998479,0.2904485531150104,0,1.2812645994502474,2.1241939682836612,8.627783207672383
171,2016,electronics,central,0,0,0,0,9999,-99,42.20078606913697,0.44743195366349314,0.5259842482247036,0,-1.235428121415525,1.681202766838107,5.352487681068024
171,2017,electronics,central,0,0,0,0,9999,-99,43.9230328201458,0.45348335248705574,0.5259842482247036,0,-1.235428121415525,1.6371653617275796,5.726906270207372
171,2018,electronics,central,0,0,0,0,9999,-99,45.71556579441363,0.46373973827954573,0.5259842482247036,0,-1.235428121415525,1.736345232402254,5.860364539393935
171,2019,electronics,central,0,0,0,0,9999,-99,47.58125342712671,0.4291590429746066,0.5259842482247036,0,-1.235428121415525,1.6988113502894315,5.331654364486844
171,2020,electronics,central,0,1,0,0,9999,-99,49.52308121653198,0.3668336835542709,0.5259842482247036,0,-1.235428121415525,1.617524593599793,5.170176130522522
171,2021,electronics,central,0,1,0,0,9999,-99,51.54415650137116,0.3810802746755382,0.5259842482247036,0,-1.235428121415525,1.7173929686825575,5.314854008712328
171,2022,electronics,central,0,1,0,0,9999,-99,53.647713433285745,0.3874844255168391,0.5259842482247036,0,-1.235428121415525,1.6393565129494343,5.148805560740983
171,2023,electronics,central,0,1,0,0,9999,-99,55.837118152149515,0.5611032820596978,0.5259842482247036,0,-1.235428121415525,1.752326345395577,5.981873012450991
171,2024,electronics,central,0,1,0,0,9999,-99,58.115874172610596,0.4982815780318226,0.5259842482247036,0,-1.235428121415525,1.6934393588936336,5.199918945212825
172,2016,machinery,western,0,0,0,0,9999,-99,27.84852572784433,0.7094009533130732,0.5812202587796369,0,0.8819012157493104,1.754195576926869,5.882563718080139
172,2017,machinery,western,0,0,0,0,9999,-99,28.9850456229143,0.6191389791343237,0.5812202587796369,0,0.8819012157493104,1.7997267617178798,6.134017284227381
172,2018,machinery,western,0,0,0,0,9999,-99,30.167947774787127,0.6681813219184243,0.5812202587796369,0,0.8819012157493104,1.7554837683561022,5.822173694980009
172,2019,machinery,western,0,0,0,0,9999,-99,31.399125079271723,0.7041425678507212,0.5812202587796369,0,0.8819012157493104,1.7842505673033957,6.297133392704582
172,2020,machinery,western,0,1,0,0,9999,-99,32.68054768272044,0.5874458060139288,0.5812202587796369,0,0.8819012157493104,1.7755249346885382,5.96104222132564
172,2021,machinery,western,0,1,0,0,9999,-99,34.01426613468352,0.7002517666322237,0.5812202587796369,0,0.8819012157493104,2.001038681587233,7.635288341263239
172,2022,machinery,western,0,1,0,0,9999,-99,35.402414669225884,0.7041033269895604,0.5812202587796369,0,0.8819012157493104,1.9396084446217274,7.104991429260936
172,2023,machinery,western,0,1,0,0,9999,-99,36.84721462015695,0.6132165614339679,0.5812202587796369,0,0.8819012157493104,1.8693430733100445,6.509793588455441
172,2024,machinery,western,0,1,0,0,9999,-99,38.35097797563865,0.5850777254882062,0.5812202587796369,0,0.8819012157493104,1.9839416995493135,7.482304831899029
173,2016,machinery,coastal,0,0,0,0,9999,-99,27.387839461419002,0.2848289348404807,0.13778463490796258,0,-2.069656841450476,1.2652595968921345,3.6246099577869857
173,2017,machinery,coastal,0,0,0,0,9999,-99,28.50555839329635,0.3137757259108747,0.13778463490796258,0,-2.069656841450476,1.3598878723268353,3.9494788683361146
173,2018,machinery,coastal,0,0,0,0,9999,-99,29.66889230011311,0.397610632773516,0.13778463490796258,0,-2.069656841450476,1.3183447672015973,3.723736447644395
173,2019,machinery,coastal,0,0,0,0,9999,-99,30.87970276431131,0.2891031652363918,0.13778463490796258,0,-2.069656841450476,1.3898321489291008,4.079248835788754
173,2020,machinery,coastal,0,1,0,0,9999,-99,32.13992734095368,0.39973177316955455,0.13778463490796258,0,-2.069656841450476,1.3876193583556133,4.084417886746487
173,2021,machinery,coastal,0,1,0,0,9999,-99,33.45158265822511,0.2195442742269672,0.13778463490796258,0,-2.069656841450476,1.5280166707970764,4.404323084818504
173,2022,machinery,coastal,0,1,0,0,9999,-99,34.816767644467944,0.3108592294866375,0.13778463490796258,0,-2.069656841450476,1.5237407781816132,4.506485286485162
173,2023,machinery,coastal,0,1,0,0,9999,-99,36.23766688691517,0.29441561682222994,0.13778463490796258,0,-2.069656841450476,1.559769848961834,4.862724683405301
173,2024,machinery,coastal,0,1,0,0,9999,-99,37.71655412749605,0.5549854447015309,0.13778463490796258,0,-2.069656841450476,1.5958371798342093,4.89759441416925
174,2016,chemicals,western,1,0,0,0,2020,-4,40.042877222827464,0.8637543824133955,0.361382399546673,0,1.2136981128932969,1.4586201155364955,4.310796938801312
174,2017,chemicals,western,1,0,0,0,2020,-3,41.6770580431818,0.6311798571869697,0.361382399546673,0,1.2136981128932969,1.505640544692893,4.396160376653774
174,2018,chemicals,western,1,0,0,0,2020,-2,43.37793104798516,0.5695343218609566,0.361382399546673,0,1.2136981128932969,1.5443978393791769,4.7905680602000515
174,2019,chemicals,western,1,0,0,0,2020,-1,45.14821799691746,0.7215974056904586,0.361382399546673,0,1.2136981128932969,1.6603123606538988,5.223212419808882
174,2020,chemicals,western,1,1,1,1,2020,0,46.99075172677838,0.5830536793718096,0.361382399546673,0,1.2136981128932969,1.8022406620252358,6.128886205342625
174,2021,chemicals,western,1,1,1,1,2020,1,48.908480684630504,0.665158449703556,0.361382399546673,0,1.2136981128932969,1.797150089317511,5.945634670349175
174,2022,chemicals,western,1,1,1,1,2020,2,50.904473645943746,0.6027114471983726,0.361382399546673,0,1.2136981128932969,1.8165669061104224,6.131599936797194
174,2023,chemicals,western,1,1,1,1,2020,3,52.98192462529073,0.7752137456329704,0.361382399546673,0,1.2136981128932969,1.910831588604271,7.177369267853694
174,2024,chemicals,western,1,1,1,1,2020,4,55.14415798745161,0.5176486046633334,0.361382399546673,0,1.2136981128932969,1.953441613662831,7.115551465885683
175,2016,chemicals,central,0,0,0,0,9999,-99,17.726253591866357,0.44385551148078345,0.22968124838739656,0,-0.06196326538175875,1.815490895527108,5.868745934792701
175,2017,chemicals,central,0,0,0,0,9999,-99,18.449675724481025,0.4726661469939549,0.22968124838739656,0,-0.06196326538175875,1.7219258728541862,5.5695138098813555
175,2018,chemicals,central,0,0,0,0,9999,-99,19.202621274395607,0.4303274253288698,0.22968124838739656,0,-0.06196326538175875,1.8857805899549447,6.666091415686493
175,2019,chemicals,central,0,0,0,0,9999,-99,19.986295115126918,0.5196622049168593,0.22968124838739656,0,-0.06196326538175875,1.8300127873449903,6.168298324712565
175,2020,chemicals,central,0,1,0,0,9999,-99,20.801951292012795,0.6862650745915317,0.22968124838739656,0,-0.06196326538175875,1.9685976641520664,7.286499399867429
175,2021,chemicals,central,0,1,0,0,9999,-99,21.650895028952185,0.597322720706164,0.22968124838739656,0,-0.06196326538175875,1.8055041707507842,6.59473010078945
175,2022,chemicals,central,0,1,0,0,9999,-99,22.534484817041854,0.6056158012428546,0.22968124838739656,0,-0.06196326538175875,1.94496547226661,6.792926246483857
175,2023,chemicals,central,0,1,0,0,9999,-99,23.45413458845195,0.6295108080264775,0.22968124838739656,0,-0.06196326538175875,2.0691827252789508,8.096999310213333
175,2024,chemicals,central,0,1,0,0,9999,-99,24.411315979019147,0.4818722827112175,0.22968124838739656,0,-0.06196326538175875,2.014144809132114,7.410151204451588
176,2016,electronics,coastal,0,0,0,0,9999,-99,28.32778834423241,0.7278308522549399,0.1479458172071801,0,0.19974366116359193,1.4756637122823892,4.5245866991833426
176,2017,electronics,coastal,0,0,0,0,9999,-99,29.483867317718644,0.5428911780495724,0.1479458172071801,0,0.19974366116359193,1.5372724497357617,4.440191383045105
176,2018,electronics,coastal,0,0,0,0,9999,-99,30.6871267691404,0.5842489294427071,0.1479458172071801,0,0.19974366116359193,1.6061906614455759,5.240560243983616
176,2019,electronics,coastal,0,0,0,0,9999,-99,31.93949217032898,0.6058286749847684,0.1479458172071801,0,0.19974366116359193,1.6940533186512876,5.560405011868722
176,2020,electronics,coastal,0,1,0,0,9999,-99,33.24296757311183,0.5490855168517763,0.1479458172071801,0,0.19974366116359193,1.6671902594181223,5.352606071545559
176,2021,electronics,coastal,0,1,0,0,9999,-99,34.59963881622298,0.6298942221228824,0.1479458172071801,0,0.19974366116359193,1.6670616693916998,5.224067473245442
176,2022,electronics,coastal,0,1,0,0,9999,-99,36.011676863090045,0.6399984053460324,0.1479458172071801,0,0.19974366116359193,1.6014953378783507,4.84155964221369
176,2023,electronics,coastal,0,1,0,0,9999,-99,37.48134127583886,0.5369320992689292,0.1479458172071801,0,0.19974366116359193,1.6561995606986673,5.310500385972887
176,2024,electronics,coastal,0,1,0,0,9999,-99,39.01098383107497,0.6738227004133859,0.1479458172071801,0,0.19974366116359193,1.660758218456016,5.270573312225352
177,2016,chemicals,central,0,0,0,0,9999,-99,18.639929393734825,0.4329191912830817,0.2712866368734875,0,-0.1061260833173775,1.5882886726917969,5.0289633217544605
177,2017,chemicals,central,0,0,0,0,9999,-99,19.400639343184597,0.6237015422222136,0.2712866368734875,0,-0.1061260833173775,1.6402009053918054,5.076176883019326
177,2018,chemicals,central,0,0,0,0,9999,-99,20.192394454607268,0.794556796757075,0.2712866368734875,0,-0.1061260833173775,1.6157355237293582,5.140364349129149
177,2019,chemicals,central,0,0,0,0,9999,-99,21.01646170509788,0.5546088558501623,0.2712866368734875,0,-0.1061260833173775,1.6401531846277064,4.986990065918177
177,2020,chemicals,central,0,1,0,0,9999,-99,21.8741597780676,0.6625799413819902,0.2712866368734875,0,-0.1061260833173775,1.744924355679683,6.01359274858736
177,2021,chemicals,central,0,1,0,0,9999,-99,22.766861173418537,0.4416192666460089,0.2712866368734875,0,-0.1061260833173775,1.7073657862796348,5.455022413935575
177,2022,chemicals,central,0,1,0,0,9999,-99,23.695994403836373,0.6321187630548235,0.2712866368734875,0,-0.1061260833173775,1.6933618595928608,5.43761497679908
177,2023,chemicals,central,0,1,0,0,9999,-99,24.66304628071543,0.492751336551543,0.2712866368734875,0,-0.1061260833173775,1.856287190545192,6.231711183337185
177,2024,chemicals,central,0,1,0,0,9999,-99,25.669564293374133,0.5872480478814042,0.2712866368734875,0,-0.1061260833173775,1.8050992098125482,6.159098054345923
178,2016,electronics,coastal,1,0,0,0,2020,-4,17.67250377501497,0.7211953770120747,0.1556233747739271,0,0.9357416219144336,1.5447048796426022,4.818097331153573
178,2017,electronics,coastal,1,0,0,0,2020,-3,18.393732335991235,0.6918395237349003,0.1556233747739271,0,0.9357416219144336,1.6264334978208197,5.101589508255814
178,2018,electronics,coastal,1,0,0,0,2020,-2,19.144394792910603,0.6461793241230598,0.1556233747739271,0,0.9357416219144336,1.7300023260680124,5.481399165018315
178,2019,electronics,coastal,1,0,0,0,2020,-1,19.92569236585401,0.6009625490326364,0.1556233747739271,0,0.9357416219144336,1.6804650496502391,5.449250815940067
178,2020,electronics,coastal,1,1,1,1,2020,0,20.738875297623874,0.5694070766240471,0.1556233747739271,0,0.9357416219144336,1.7764623547771143,5.919302790103423
178,2021,electronics,coastal,1,1,1,1,2020,1,21.5852448543993,0.5701942424654727,0.1556233747739271,0,0.9357416219144336,1.8100421801301563,6.221126197012996
178,2022,electronics,coastal,1,1,1,1,2020,2,22.466155408039597,0.6922340545771237,0.1556233747739271,0,0.9357416219144336,2.0129471523243234,7.740875777347457
178,2023,electronics,coastal,1,1,1,1,2020,3,23.3830166033682,0.554236025364281,0.1556233747739271,0,0.9357416219144336,1.9123770301214478,6.8927477907558785
178,2024,electronics,coastal,1,1,1,1,2020,4,24.33729561390513,0.6037373689272512,0.1556233747739271,0,0.9357416219144336,2.1215264971622516,8.092162502461957
179,2016,chemicals,central,1,0,0,0,2020,-4,46.80444378112653,0.5902710730189159,0.2643232152831824,0,0.3713127340022489,1.7767642834154653,5.840712958725468
179,2017,chemicals,central,1,0,0,0,2020,-3,48.71456936747841,0.5973772584099055,0.2643232152831824,0,0.3713127340022489,1.8472680847099854,6.389947729891267
179,2018,chemicals,central,1,0,0,0,2020,-2,50.70264865781401,0.67217554710065,0.2643232152831824,0,0.3713127340022489,1.8260566138028065,6.670665397214292
179,2019,chemicals,central,1,0,0,0,2020,-1,52.771863003144055,0.6586458203073561,0.2643232152831824,0,0.3713127340022489,1.970422731881077,7.026894302412677
179,2020,chemicals,central,1,1,1,1,2020,0,54.92552358787701,0.564083263877335,0.2643232152831824,0,0.3713127340022489,1.9863540571426994,7.307946639712297
179,2021,chemicals,central,1,1,1,1,2020,1,57.167076728420554,0.548988462783348,0.2643232152831824,0,0.3713127340022489,2.084605445028097,8.469044192583958
179,2022,chemicals,central,1,1,1,1,2020,2,59.500109388023056,0.5135246004009045,0.2643232152831824,0,0.3713127340022489,2.2089241981745547,9.243876107634282
179,2023,chemicals,central,1,1,1,1,2020,3,61.92835491668006,0.46513921856842133,0.2643232152831824,0,0.3713127340022489,2.3265084605242885,10.482095606542655
179,2024,chemicals,central,1,1,1,1,2020,4,64.45569902529077,0.514855260544715,0.2643232152831824,0,0.3713127340022489,2.2350545638954,9.11319418099416
180,2016,electronics,central,1,0,0,0,2020,-4,38.831289534631274,0.7445064726626485,0.48661075640639806,0,1.6879348961254814,1.7358737788310719,5.705549119206328
180,2017,electronics,central,1,0,0,0,2020,-3,40.41602452342836,0.8037144538600262,0.48661075640639806,0,1.6879348961254814,1.785810452951767,5.976907460467359
180,2018,electronics,central,1,0,0,0,2020,-2,42.06543377400802,0.7689269836951692,0.48661075640639806,0,1.6879348961254814,1.7881712504075848,6.071436583532086
180,2019,electronics,central,1,0,0,0,2020,-1,43.782156693063925,0.6538137439973631,0.48661075640639806,0,1.6879348961254814,1.927534167421556,6.7242520528511704
180,2020,electronics,central,1,1,1,1,2020,0,45.568940403520315,0.7731320527217128,0.48661075640639806,0,1.6879348961254814,1.9345122397999581,7.069821120455774
180,2021,electronics,central,1,1,1,1,2020,1,47.42864414051478,0.7356440068335836,0.48661075640639806,0,1.6879348961254814,1.9892860419504224,7.641966924940511
